,year,month,location,-999,threaten,protest,changepower,purge,changeelection,cooperate,violencelethal,legalchange,censor,violencenonlethal,praise,arrest,disaster,mobilizesecurity,raid,coup,defamationcase,martiallaw
0,2000,2,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2000,3,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2000,4,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2000,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2000,6,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2000,7,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2000,8,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2000,9,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2000,10,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2000,11,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2000,12,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2001,1,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2001,2,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2001,3,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2001,4,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2001,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2001,6,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2001,7,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2001,8,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2001,9,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2001,10,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2001,11,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2001,12,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2002,1,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2002,2,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2002,3,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2002,4,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2002,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2002,6,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2002,7,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2002,8,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2002,9,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2002,10,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2002,11,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2002,12,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2003,1,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2003,2,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2003,3,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2003,4,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2003,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2003,6,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2003,7,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2003,8,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2003,9,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2003,10,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2003,11,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2003,12,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2004,1,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2004,2,Mauritania,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2004,3,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2004,4,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2004,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2004,6,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2004,7,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2004,8,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2004,9,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2004,10,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2004,11,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2004,12,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2005,1,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2005,2,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2005,3,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2005,4,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2005,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2005,6,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2005,7,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2005,8,Mauritania,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2005,9,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2005,10,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2005,11,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2005,12,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2006,1,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2006,2,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2006,3,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2006,4,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2006,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2006,6,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2006,7,Mauritania,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2006,8,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2006,9,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2006,10,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2006,11,Mauritania,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2006,12,Mauritania,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2007,1,Mauritania,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2007,2,Mauritania,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2007,3,Mauritania,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2007,4,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2007,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2007,6,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2007,7,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2007,8,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2007,9,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2007,10,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2007,11,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2007,12,Mauritania,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95,2008,1,Mauritania,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,2008,2,Mauritania,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
97,2008,3,Mauritania,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2008,4,Mauritania,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
99,2008,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2008,6,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2008,7,Mauritania,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2008,8,Mauritania,7,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0
103,2008,9,Mauritania,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2008,10,Mauritania,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2008,11,Mauritania,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2008,12,Mauritania,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2009,1,Mauritania,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2009,2,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2009,3,Mauritania,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2009,4,Mauritania,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,2009,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2009,6,Mauritania,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2009,7,Mauritania,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2009,8,Mauritania,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2009,9,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2009,10,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2009,11,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2009,12,Mauritania,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2010,1,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2010,2,Mauritania,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2010,3,Mauritania,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,2010,4,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2010,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2010,6,Mauritania,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
125,2010,7,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2010,8,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2010,9,Mauritania,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2010,10,Mauritania,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2010,11,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2010,12,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2011,1,Mauritania,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132,2011,2,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2011,3,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2011,4,Mauritania,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135,2011,5,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2011,6,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2011,7,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2011,8,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2011,9,Mauritania,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2011,10,Mauritania,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141,2011,11,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2011,12,Mauritania,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2012,1,Mauritania,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
144,2012,2,Mauritania,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
145,2012,3,Mauritania,19,1,0,1,0,0,1,0,0,0,1,0,5,1,2,0,0,0,0
146,2012,4,Mauritania,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
147,2012,5,Mauritania,16,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0
148,2012,6,Mauritania,8,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0
149,2012,7,Mauritania,5,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
150,2012,8,Mauritania,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2012,9,Mauritania,6,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0
152,2012,10,Mauritania,11,0,0,0,0,0,2,0,0,1,0,0,1,6,0,0,0,0,0
153,2012,11,Mauritania,7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
154,2012,12,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2013,1,Mauritania,3,1,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0
156,2013,2,Mauritania,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2013,3,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2013,4,Mauritania,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
159,2013,5,Mauritania,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2013,6,Mauritania,7,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
161,2013,7,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2013,8,Mauritania,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
163,2013,9,Mauritania,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
